Date,Window,Threshold_q,Threshold_u,Exceedances_k,xi_shape,beta_scale,VaR95,ES95,VaR99,ES99
2017-06-07,1000,0.95,0.024976514732596433,50,0.10727838242904231,0.0110399594642825,0.024976514732596423,0.0373431464428507,0.04437077419937496,0.059068014626898
2017-06-08,1000,0.95,0.024976514732596433,50,0.10727838242904231,0.0110399594642825,0.024976514732596423,0.0373431464428507,0.04437077419937496,0.059068014626898
2017-06-09,1000,0.95,0.024976514732596433,50,0.10727838242904231,0.0110399594642825,0.024976514732596423,0.0373431464428507,0.04437077419937496,0.059068014626898
2017-06-12,1000,0.95,0.024747981717871438,50,0.11276706519994945,0.011027288062526664,0.024747981717871428,0.03717683510011406,0.04420826850988807,0.059110519061476775
2017-06-13,1000,0.95,0.024747981717871438,50,0.11276706519994945,0.011027288062526664,0.024747981717871428,0.03717683510011406,0.04420826850988807,0.059110519061476775
2017-06-14,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-06-15,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-06-16,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-06-19,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-06-20,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-06-21,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-06-22,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-06-23,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-06-26,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-06-27,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-06-28,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-06-29,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-06-30,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-03,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-05,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
