Date,Window,Threshold_q,Threshold_u,Exceedances_k,xi_shape,beta_scale,VaR95,ES95,VaR99,ES99
1993-12-15,1000,0.95,0.013683196056531422,50,-0.07696621536099446,0.008170908084920816,0.013683196056531422,0.021270163937582326,0.02605188434132309,0.0327549144417063
1993-12-16,1000,0.95,0.013683196056531422,50,-0.07696621536099446,0.008170908084920816,0.013683196056531422,0.021270163937582326,0.02605188434132309,0.0327549144417063
1993-12-17,1000,0.95,0.013683196056531422,50,-0.07696621536099446,0.008170908084920816,0.013683196056531422,0.021270163937582326,0.02605188434132309,0.0327549144417063
1993-12-20,1000,0.95,0.013683196056531422,50,-0.07696621536099446,0.008170908084920816,0.013683196056531422,0.021270163937582326,0.02605188434132309,0.0327549144417063
1993-12-21,1000,0.95,0.013683196056531422,50,-0.07696621536099446,0.008170908084920816,0.013683196056531422,0.021270163937582326,0.02605188434132309,0.0327549144417063
1993-12-22,1000,0.95,0.013683196056531422,50,-0.07696621536099446,0.008170908084920816,0.013683196056531422,0.021270163937582326,0.02605188434132309,0.0327549144417063
1993-12-23,1000,0.95,0.013683196056531422,50,-0.07696621536099446,0.008170908084920816,0.013683196056531422,0.021270163937582326,0.02605188434132309,0.0327549144417063
1993-12-27,1000,0.95,0.013683196056531422,50,-0.07696621536099446,0.008170908084920816,0.013683196056531422,0.021270163937582326,0.02605188434132309,0.0327549144417063
1993-12-28,1000,0.95,0.013624082077223982,50,-0.052569172167738654,0.007898854098423506,0.013624082077223982,0.0211284383773007,0.025813857611182947,0.032709411729251
1993-12-29,1000,0.95,0.013624082077223982,50,-0.052569172167738654,0.007898854098423506,0.013624082077223982,0.0211284383773007,0.025813857611182947,0.032709411729251
1993-12-30,1000,0.95,0.013624082077223982,50,-0.052569172167738654,0.007898854098423506,0.013624082077223982,0.0211284383773007,0.025813857611182947,0.032709411729251
1993-12-31,1000,0.95,0.013624082077223982,50,-0.052569172167738654,0.007898854098423506,0.013624082077223982,0.0211284383773007,0.025813857611182947,0.032709411729251
1994-01-03,1000,0.95,0.013624082077223982,50,-0.052569172167738654,0.007898854098423506,0.013624082077223982,0.0211284383773007,0.025813857611182947,0.032709411729251
1994-01-04,1000,0.95,0.013624082077223982,50,-0.052569172167738654,0.007898854098423506,0.013624082077223982,0.0211284383773007,0.025813857611182947,0.032709411729251
1994-01-05,1000,0.95,0.013484180367438795,50,-0.03996444926446943,0.007803173288101367,0.013484180367438795,0.020987488094563772,0.025647534861136505,0.03268342106833074
1994-01-06,1000,0.95,0.013484180367438795,50,-0.03996444926446943,0.007803173288101367,0.013484180367438795,0.020987488094563772,0.025647534861136505,0.03268342106833074
