Date,Window,VolWindow,Vol,VolPct,q_t,Threshold_u,Exceedances_k,xi_shape,beta_scale,VaR95,ES95,VaR99,ES99
1993-12-15,1000,60,0.0040579441949017275,0.0010615711252653928,0.95,0.012484953527663415,50,-0.023030028158918976,0.00624163716790976,0.012484953527663415,0.01858608154552075,0.022346589279110714,0.028225716238545986
1993-12-16,1000,60,0.004055733693834701,0.0010604453870625664,0.95,0.012484953527663415,50,-0.023030028158918976,0.00624163716790976,0.012484953527663415,0.01858608154552075,0.022346589279110714,0.028225716238545986
1993-12-17,1000,60,0.004110828832927234,0.0031779661016949155,0.95,0.012484953527663415,50,-0.023030028158918976,0.00624163716790976,0.012484953527663415,0.01858608154552075,0.022346589279110714,0.028225716238545986
1993-12-20,1000,60,0.004110826210823065,0.0031746031746031746,0.95,0.012484953527663415,50,-0.023030028158918976,0.00624163716790976,0.012484953527663415,0.01858608154552075,0.022346589279110714,0.028225716238545986
1993-12-21,1000,60,0.004061636706245282,0.003171247357293869,0.95,0.012484953527663415,50,-0.023030028158918976,0.00624163716790976,0.012484953527663415,0.01858608154552075,0.022346589279110714,0.028225716238545986
1993-12-22,1000,60,0.0040861100583113675,0.004223864836325237,0.95,0.012484953527663415,50,-0.023030028158918976,0.00624163716790976,0.012484953527663415,0.01858608154552075,0.022346589279110714,0.028225716238545986
1993-12-23,1000,60,0.00409374530787943,0.005274261603375527,0.95,0.012484953527663415,50,-0.023030028158918976,0.00624163716790976,0.012484953527663415,0.01858608154552075,0.022346589279110714,0.028225716238545986
1993-12-27,1000,60,0.004201464025700292,0.015806111696522657,0.95,0.012484953527663415,50,-0.023030028158918976,0.00624163716790976,0.012484953527663415,0.01858608154552075,0.022346589279110714,0.028225716238545986
1993-12-28,1000,60,0.004122757619633882,0.009473684210526316,0.95,0.012242085653892848,50,-0.023091459373571967,0.006208624020135287,0.012242085653892848,0.01831057929955065,0.022051079511746754,0.027898181432266963
1993-12-29,1000,60,0.00411683814420552,0.008412197686645636,0.95,0.012242085653892848,50,-0.023091459373571967,0.006208624020135287,0.012242085653892848,0.01831057929955065,0.022051079511746754,0.027898181432266963
1993-12-30,1000,60,0.004178891341665025,0.014705882352941176,0.95,0.012242085653892848,50,-0.023091459373571967,0.006208624020135287,0.012242085653892848,0.01831057929955065,0.022051079511746754,0.027898181432266963
1993-12-31,1000,60,0.004253284375921799,0.024134312696747113,0.95,0.012226165841756698,50,-0.023982002701895547,0.006224151745400773,0.012226165841756698,0.01830454586111019,0.02205269183829757,0.02790093131574947
1994-01-03,1000,60,0.0042025295133910285,0.019916142557651992,0.95,0.012226165841756698,50,-0.023982002701895547,0.006224151745400773,0.012226165841756698,0.01830454586111019,0.02205269183829757,0.02790093131574947
1994-01-04,1000,60,0.0042836947490180076,0.027225130890052355,0.95,0.012226165841756698,50,-0.023982002701895547,0.006224151745400773,0.012226165841756698,0.01830454586111019,0.02205269183829757,0.02790093131574947
1994-01-05,1000,60,0.004297158670956971,0.028242677824267783,0.95,0.012212554109603367,50,0.009734433320840528,0.0056940344829210805,0.012212554109603367,0.0179625616575947,0.021448913017612512,0.027289715119047604
1994-01-06,1000,60,0.0042954200285582065,0.02821316614420063,0.95,0.012212554109603367,50,0.009734433320840528,0.0056940344829210805,0.012212554109603367,0.0179625616575947,0.021448913017612512,0.027289715119047604
1994-01-07,1000,60,0.004312428421198241,0.031315240083507306,0.95,0.012212554109603367,50,0.009734433320840528,0.0056940344829210805,0.012212554109603367,0.0179625616575947,0.021448913017612512,0.027289715119047604
1994-01-10,1000,60,0.004496844892003301,0.04483837330552659,0.95,0.012123485635701998,50,0.021298527380104404,0.005624137563253712,0.012123485635701998,0.01787001582963172,0.02133211388056774,0.027279042486366048
1994-01-11,1000,60,0.004540561686606676,0.046875,0.95,0.012123485635701998,50,0.021298527380104404,0.005624137563253712,0.012123485635701998,0.01787001582963172,0.02133211388056774,0.027279042486366048
1994-01-12,1000,60,0.0045323715999140875,0.045785639958376693,0.95,0.012123485635701998,50,0.021298527380104404,0.005624137563253712,0.012123485635701998,0.01787001582963172,0.02133211388056774,0.027279042486366048
1994-01-13,1000,60,0.004529238996348219,0.04573804573804574,0.95,0.012123485635701998,50,0.021298527380104404,0.005624137563253712,0.012123485635701998,0.01787001582963172,0.02133211388056774,0.027279042486366048
1994-01-14,1000,60,0.004579479278043378,0.05711318795430945,0.95,0.012123485635701998,50,0.021298527380104404,0.005624137563253712,0.012123485635701998,0.01787001582963172,0.02133211388056774,0.027279042486366048
1994-01-17,1000,60,0.0045573873310694795,0.05186721991701245,0.95,0.012123485635701998,50,0.021298527380104404,0.005624137563253712,0.012123485635701998,0.01787001582963172,0.02133211388056774,0.027279042486366048
1994-01-18,1000,60,0.004546833652643752,0.049740932642487044,0.95,0.012123485635701998,50,0.021298527380104404,0.005624137563253712,0.012123485635701998,0.01787001582963172,0.02133211388056774,0.027279042486366048
1994-01-19,1000,60,0.0044998230825741,0.045548654244306416,0.95,0.012123485635701998,50,0.021298527380104404,0.005624137563253712,0.012123485635701998,0.01787001582963172,0.02133211388056774,0.027279042486366048
1994-01-20,1000,60,0.004498794373286954,0.045501551189245086,0.95,0.012123485635701998,50,0.021298527380104404,0.005624137563253712,0.012123485635701998,0.01787001582963172,0.02133211388056774,0.027279042486366048
1994-01-21,1000,60,0.004522096488696416,0.047520661157024795,0.95,0.012123485635701998,50,0.021298527380104404,0.005624137563253712,0.012123485635701998,0.01787001582963172,0.02133211388056774,0.027279042486366048
